0 $F,0,"00:00:00","11:49:52","00:00:00","      "
1012 $F,0,"00:00:00","11:49:53","00:00:00","      "
1998 $F,0,"00:00:00","11:49:54","00:00:00","      "
3036 $I,"11:49:55","20 Apr 18"
3037 $I,"11:49:55","20 Apr 18"
3038 $I,"11:49:55","20 Apr 18"
3039 $F,9999,"00:00:00","11:49:55","00:00:00","      "
3040 $B,78,"Juniors men 200 Dobbin 1"
3041 $E,"TRACKNAME","Arena Geisingen"
3041 $E,"TRACKLENGTH","0.200"
3041 $B,78,"Juniors men 200 Dobbin 1"
3042 $E,"TRACKNAME","Arena Geisingen"
3042 $E,"TRACKLENGTH","0.200"
3044 $C,1,"Juniors men"
3212 $SP,59,"775",0,"00:00:00",0
3212 $SP,60,"776",0,"00:00:00",0
3212 $SP,61,"777",0,"00:00:00",0
3213 $SP,62,"778",0,"00:00:00",0
3213 $SP,63,"779",0,"00:00:00",0
3213 $SP,64,"780",0,"00:00:00",0
3213 $SP,65,"781",0,"00:00:00",0
3214 $SP,66,"782",0,"00:00:00",0
3214 $SP,67,"783",0,"00:00:00",0
3214 $SP,68,"784",0,"00:00:00",0
3215 $SP,69,"785",0,"00:00:00",0
3215 $SP,70,"786",0,"00:00:00",0
3215 $SP,71,"787",0,"00:00:00",0
3216 $SP,72,"788",0,"00:00:00",0
3216 $SP,73,"789",0,"00:00:00",0
3216 $SP,74,"790",0,"00:00:00",0
3217 $SP,75,"791",0,"00:00:00",0
3217 $SR,1,"780",,"00:00:00",0
3217 $SR,2,"785",,"00:00:00",0
3217 $SR,3,"757",,"00:00:00",0
3218 $SR,4,"807",,"00:00:00",0
3218 $SR,5,"741",,"00:00:00",0
3218 $SR,6,"761",,"00:00:00",0
3219 $SR,7,"746",,"00:00:00",0
3219 $SR,8,"804",,"00:00:00",0
3219 $SR,9,"782",,"00:00:00",0
3220 $SR,10,"797",,"00:00:00",0
3220 $SR,11,"754",,"00:00:00",0
3220 $SR,12,"762",,"00:00:00",0
3221 $SR,13,"800",,"00:00:00",0
3221 $SR,14,"717",,"00:00:00",0
3221 $SR,15,"723",,"00:00:00",0
3222 $SR,16,"728",,"00:00:00",0
3222 $SR,17,"729",,"00:00:00",0
3222 $SR,18,"764",,"00:00:00",0
3223 $SR,19,"733",,"00:00:00",0
3223 $SR,20,"766",,"00:00:00",0
3223 $SR,21,"795",,"00:00:00",0
3223 $SR,22,"714",,"00:00:00",0
3224 $SR,23,"765",,"00:00:00",0
3224 $SR,24,"743",,"00:00:00",0
3224 $SR,25,"759",,"00:00:00",0
3225 $SR,26,"730",,"00:00:00",0
3225 $SR,27,"726",,"00:00:00",0
3225 $SR,28,"793",,"00:00:00",0
3225 $SR,29,"736",,"00:00:00",0
3226 $SR,30,"771",,"00:00:00",0
3226 $SR,31,"776",,"00:00:00",0
3226 $SR,32,"784",,"00:00:00",0
3227 $SR,33,"744",,"00:00:00",0
3227 $SR,34,"783",,"00:00:00",0
3227 $SR,35,"727",,"00:00:00",0
3228 $SR,36,"737",,"00:00:00",0
3228 $SR,37,"756",,"00:00:00",0
3228 $SR,38,"731",,"00:00:00",0
3229 $SR,39,"799",,"00:00:00",0
3229 $SR,40,"769",,"00:00:00",0
3229 $SR,41,"739",,"00:00:00",0
3229 $SR,42,"787",,"00:00:00",0
3230 $SR,43,"768",,"00:00:00",0
3230 $SR,44,"802",,"00:00:00",0
3230 $SR,45,"745",,"00:00:00",0
3231 $SR,46,"773",,"00:00:00",0
3231 $SR,47,"772",,"00:00:00",0
3231 $SR,48,"738",,"00:00:00",0
3232 $SR,49,"722",,"00:00:00",0
3232 $SR,50,"758",,"00:00:00",0
3233 $SR,51,"767",,"00:00:00",0
3233 $SR,52,"740",,"00:00:00",0
3233 $SR,53,"732",,"00:00:00",0
3233 $SR,54,"718",,"00:00:00",0
3234 $SR,55,"803",,"00:00:00",0
3234 $SR,56,"794",,"00:00:00",0
3234 $SR,57,"801",,"00:00:00",0
3235 $SR,58,"798",,"00:00:00",0
3235 $SR,59,"786",,"00:00:00",0
3235 $SR,60,"716",,"00:00:00",0
3236 $SR,61,"789",,"00:00:00",0
3236 $SR,62,"791",,"00:00:00",0
3236 $SR,63,"770",,"00:00:00",0
3237 $SR,64,"806",,"00:00:00",0
3237 $SR,65,"781",,"00:00:00",0
3237 $SR,66,"725",,"00:00:00",0
3238 $SR,67,"735",,"00:00:00",0
3238 $SR,68,"753",,"00:00:00",0
3238 $SR,69,"749",,"00:00:00",0
3238 $SR,70,"724",,"00:00:00",0
3239 $SR,71,"792",,"00:00:00",0
3239 $SR,72,"751",,"00:00:00",0
3239 $SR,73,"775",,"00:00:00",0
3239 $SR,74,"715",,"00:00:00",0
3240 $SR,75,"777",,"00:00:00",0
3240 $F,9999,"00:00:00","11:49:55","00:00:00","Green "
4026 $F,9999,"00:00:00","11:49:56","00:00:01","Green "
5007 $F,9999,"00:00:00","11:49:57","00:00:02","Green "
6007 $F,9999,"00:00:00","11:49:58","00:00:03","Green "
7005 $F,9999,"00:00:00","11:49:59","00:00:04","Green "
8006 $F,9999,"00:00:00","11:50:00","00:00:05","Green "
9001 $F,9999,"00:00:00","11:50:01","00:00:06","Green "
10014 $F,9999,"00:00:00","11:50:02","00:00:07","Green "
11001 $F,9999,"00:00:00","11:50:03","00:00:08","Green "
12010 $F,9999,"00:00:00","11:50:04","00:00:09","Green "
13010 $F,9999,"00:00:00","11:50:05","00:00:10","Green "
14024 $F,9999,"00:00:00","11:50:06","00:00:11","Green "
15010 $F,9999,"00:00:00","11:50:07","00:00:12","Green "
16005 $F,9999,"00:00:00","11:50:08","00:00:13","Green "
17004 $F,9999,"00:00:00","11:50:09","00:00:14","Green "
18002 $F,9999,"00:00:00","11:50:10","00:00:15","Green "
19000 $F,9999,"00:00:00","11:50:11","00:00:16","Green "
20012 $F,9999,"00:00:00","11:50:12","00:00:17","Green "
21012 $F,9999,"00:00:00","11:50:13","00:00:18","Green "
22013 $F,9999,"00:00:00","11:50:14","00:00:19","Green "
23011 $F,9999,"00:00:00","11:50:15","00:00:20","Green "
24025 $F,9999,"00:00:00","11:50:16","00:00:21","Green "
25007 $F,9999,"00:00:00","11:50:17","00:00:22","Green "
26005 $F,9999,"00:00:00","11:50:18","00:00:23","Green "
27018 $F,9999,"00:00:00","11:50:19","00:00:24","Green "
28001 $F,9999,"00:00:00","11:50:20","00:00:25","Green "
29014 $F,9999,"00:00:00","11:50:21","00:00:26","Green "
29997 $F,9999,"00:00:00","11:50:22","00:00:27","Green "
30996 $F,9999,"00:00:00","11:50:23","00:00:28","Green "
32010 $F,9999,"00:00:00","11:50:24","00:00:29","Green "
33009 $F,9999,"00:00:00","11:50:25","00:00:30","Green "
34011 $F,9999,"00:00:00","11:50:26","00:00:31","Green "
35024 $F,9999,"00:00:00","11:50:27","00:00:32","Green "
36020 $F,9999,"00:00:00","11:50:28","00:00:33","Green "
37005 $F,9999,"00:00:00","11:50:29","00:00:34","Green "
38001 $F,9999,"00:00:00","11:50:30","00:00:35","Green "
39000 $F,9999,"00:00:00","11:50:31","00:00:36","Green "
39703 $J,"780","00:00:00.000","00:00:36.030"
39745 $G,1,"780",,"00:00:36.030"
39746 $SR,1,"780",,"00:00:00",0
39748 $H,1,"780",0,"00:00:00"
39749 $SP,1,"780",0,"00:00:00",0
39995 $H,42,"757",0,"00:00:00"
39995 $H,28,"741",0,"00:00:00"
39996 $H,46,"761",0,"00:00:00"
39996 $H,32,"746",0,"00:00:00"
39997 $H,39,"754",0,"00:00:00"
39997 $H,47,"762",0,"00:00:00"
39998 $H,5,"717",0,"00:00:00"
39999 $H,10,"723",0,"00:00:00"
39999 $H,15,"728",0,"00:00:00"
40000 $H,16,"729",0,"00:00:00"
40000 $H,49,"764",0,"00:00:00"
40001 $H,20,"733",0,"00:00:00"
40002 $H,51,"766",0,"00:00:00"
40003 $H,2,"714",0,"00:00:00"
40003 $H,50,"765",0,"00:00:00"
40004 $H,29,"743",0,"00:00:00"
40005 $H,44,"759",0,"00:00:00"
40005 $H,17,"730",0,"00:00:00"
40006 $H,13,"726",0,"00:00:00"
40006 $H,23,"736",0,"00:00:00"
40007 $H,56,"771",0,"00:00:00"
40008 $H,61,"776",0,"00:00:00"
40008 $H,30,"744",0,"00:00:00"
40009 $H,14,"727",0,"00:00:00"
40009 $H,24,"737",0,"00:00:00"
40010 $H,41,"756",0,"00:00:00"
40010 $H,18,"731",0,"00:00:00"
40011 $H,54,"769",0,"00:00:00"
40012 $H,26,"739",0,"00:00:00"
40012 $H,53,"768",0,"00:00:00"
40013 $H,31,"745",0,"00:00:00"
40014 $H,58,"773",0,"00:00:00"
40014 $H,57,"772",0,"00:00:00"
40015 $H,25,"738",0,"00:00:00"
40018 $H,9,"722",0,"00:00:00"
40019 $H,43,"758",0,"00:00:00"
40019 $H,52,"767",0,"00:00:00"
40020 $H,27,"740",0,"00:00:00"
40020 $H,19,"732",0,"00:00:00"
40021 $H,6,"718",0,"00:00:00"
40021 $H,4,"716",0,"00:00:00"
40022 $H,55,"770",0,"00:00:00"
40022 $H,12,"725",0,"00:00:00"
40023 $H,22,"735",0,"00:00:00"
40024 $H,38,"753",0,"00:00:00"
40024 $H,34,"749",0,"00:00:00"
40025 $H,11,"724",0,"00:00:00"
40025 $H,36,"751",0,"00:00:00"
40025 $H,60,"775",0,"00:00:00"
40026 $H,3,"715",0,"00:00:00"
40026 $H,62,"777",0,"00:00:00"
40026 $H,64,"779",0,"00:00:00"
40027 $H,35,"750",0,"00:00:00"
40027 $H,59,"774",0,"00:00:00"
40027 $H,33,"747",0,"00:00:00"
40027 $H,45,"760",0,"00:00:00"
40028 $H,48,"763",0,"00:00:00"
40028 $H,8,"721",0,"00:00:00"
40028 $H,7,"720",0,"00:00:00"
40028 $H,37,"752",0,"00:00:00"
40029 $H,21,"734",0,"00:00:00"
40029 $H,40,"755",0,"00:00:00"
40029 $H,63,"778",0,"00:00:00"
40030 $SP,42,"757",0,"00:00:00",0
40030 $SP,28,"741",0,"00:00:00",0
40030 $SP,46,"761",0,"00:00:00",0
40030 $SP,32,"746",0,"00:00:00",0
40031 $SP,39,"754",0,"00:00:00",0
40031 $SP,47,"762",0,"00:00:00",0
40031 $SP,5,"717",0,"00:00:00",0
40032 $SP,10,"723",0,"00:00:00",0
40032 $SP,15,"728",0,"00:00:00",0
40032 $SP,16,"729",0,"00:00:00",0
40032 $SP,49,"764",0,"00:00:00",0
40033 $SP,20,"733",0,"00:00:00",0
40033 $SP,51,"766",0,"00:00:00",0
40033 $SP,2,"714",0,"00:00:00",0
40033 $SP,50,"765",0,"00:00:00",0
40034 $SP,29,"743",0,"00:00:00",0
40034 $SP,44,"759",0,"00:00:00",0
40034 $SP,17,"730",0,"00:00:00",0
40035 $SP,13,"726",0,"00:00:00",0
40035 $SP,23,"736",0,"00:00:00",0
40035 $SP,56,"771",0,"00:00:00",0
40036 $SP,61,"776",0,"00:00:00",0
40036 $SP,30,"744",0,"00:00:00",0
40036 $SP,14,"727",0,"00:00:00",0
40036 $SP,24,"737",0,"00:00:00",0
40037 $SP,41,"756",0,"00:00:00",0
40037 $SP,18,"731",0,"00:00:00",0
40037 $SP,54,"769",0,"00:00:00",0
40037 $SP,26,"739",0,"00:00:00",0
40038 $SP,53,"768",0,"00:00:00",0
40038 $SP,31,"745",0,"00:00:00",0
40038 $SP,58,"773",0,"00:00:00",0
40038 $SP,57,"772",0,"00:00:00",0
40039 $SP,25,"738",0,"00:00:00",0
40039 $SP,9,"722",0,"00:00:00",0
40039 $SP,43,"758",0,"00:00:00",0
40040 $SP,52,"767",0,"00:00:00",0
40040 $SP,27,"740",0,"00:00:00",0
40040 $SP,19,"732",0,"00:00:00",0
40041 $SP,6,"718",0,"00:00:00",0
40041 $SP,4,"716",0,"00:00:00",0
40041 $SP,55,"770",0,"00:00:00",0
40041 $SP,12,"725",0,"00:00:00",0
40042 $SP,22,"735",0,"00:00:00",0
40042 $SP,38,"753",0,"00:00:00",0
40042 $SP,34,"749",0,"00:00:00",0
40042 $SP,11,"724",0,"00:00:00",0
40043 $SP,36,"751",0,"00:00:00",0
40043 $SP,60,"775",0,"00:00:00",0
40043 $SP,3,"715",0,"00:00:00",0
40044 $SP,62,"777",0,"00:00:00",0
40044 $SP,64,"779",0,"00:00:00",0
40044 $SP,35,"750",0,"00:00:00",0
40044 $SP,59,"774",0,"00:00:00",0
40045 $SP,33,"747",0,"00:00:00",0
40045 $SP,45,"760",0,"00:00:00",0
40045 $SP,48,"763",0,"00:00:00",0
40045 $SP,8,"721",0,"00:00:00",0
40046 $SP,7,"720",0,"00:00:00",0
40046 $SP,37,"752",0,"00:00:00",0
40046 $SP,21,"734",0,"00:00:00",0
40047 $SP,40,"755",0,"00:00:00",0
40047 $SP,63,"778",0,"00:00:00",0
40047 $F,9999,"00:00:00","11:50:32","00:00:37","Green "
41008 $F,9999,"00:00:00","11:50:33","00:00:38","Green "
42008 $F,9999,"00:00:00","11:50:34","00:00:39","Green "
43006 $F,9999,"00:00:00","11:50:35","00:00:40","Green "
44005 $F,9999,"00:00:00","11:50:36","00:00:41","Green "
45021 $F,9999,"00:00:00","11:50:37","00:00:42","Green "
46000 $F,9999,"00:00:00","11:50:38","00:00:43","Green "
46999 $F,9999,"00:00:00","11:50:39","00:00:44","Green "
47997 $F,9999,"00:00:00","11:50:40","00:00:45","Green "
49010 $F,9999,"00:00:00","11:50:41","00:00:46","Green "
49994 $F,9999,"00:00:00","11:50:42","00:00:47","Green "
50495 $J,"785","00:00:00.000","00:00:46.897"
50537 $G,2,"785",,"00:00:46.897"
50538 $SR,2,"785",,"00:00:00",0
50539 $H,2,"785",0,"00:00:00"
50540 $SP,2,"785",0,"00:00:00",0
50819 $H,43,"757",0,"00:00:00"
50820 $H,29,"741",0,"00:00:00"
50821 $H,47,"761",0,"00:00:00"
50822 $H,33,"746",0,"00:00:00"
50824 $H,67,"782",0,"00:00:00"
50825 $H,40,"754",0,"00:00:00"
50826 $H,48,"762",0,"00:00:00"
50827 $H,6,"717",0,"00:00:00"
50828 $H,11,"723",0,"00:00:00"
50829 $H,16,"728",0,"00:00:00"
50830 $H,17,"729",0,"00:00:00"
50831 $H,50,"764",0,"00:00:00"
50832 $H,21,"733",0,"00:00:00"
50833 $H,52,"766",0,"00:00:00"
50835 $H,3,"714",0,"00:00:00"
50836 $H,51,"765",0,"00:00:00"
50837 $H,30,"743",0,"00:00:00"
50838 $H,45,"759",0,"00:00:00"
50839 $H,18,"730",0,"00:00:00"
50840 $H,14,"726",0,"00:00:00"
50841 $H,24,"736",0,"00:00:00"
50842 $H,57,"771",0,"00:00:00"
50844 $H,62,"776",0,"00:00:00"
50845 $H,69,"784",0,"00:00:00"
50846 $H,31,"744",0,"00:00:00"
50847 $H,68,"783",0,"00:00:00"
50848 $H,15,"727",0,"00:00:00"
50849 $H,25,"737",0,"00:00:00"
50851 $H,42,"756",0,"00:00:00"
50852 $H,19,"731",0,"00:00:00"
50853 $H,55,"769",0,"00:00:00"
50853 $H,27,"739",0,"00:00:00"
50853 $H,54,"768",0,"00:00:00"
50854 $H,32,"745",0,"00:00:00"
50854 $H,59,"773",0,"00:00:00"
50854 $H,58,"772",0,"00:00:00"
50855 $H,26,"738",0,"00:00:00"
50855 $H,10,"722",0,"00:00:00"
50855 $H,44,"758",0,"00:00:00"
50855 $H,53,"767",0,"00:00:00"
50856 $H,28,"740",0,"00:00:00"
50856 $H,20,"732",0,"00:00:00"
50856 $H,7,"718",0,"00:00:00"
50857 $H,5,"716",0,"00:00:00"
50857 $H,56,"770",0,"00:00:00"
50857 $H,66,"781",0,"00:00:00"
50858 $H,13,"725",0,"00:00:00"
50858 $H,23,"735",0,"00:00:00"
50858 $H,39,"753",0,"00:00:00"
50858 $H,35,"749",0,"00:00:00"
50859 $H,12,"724",0,"00:00:00"
50859 $H,37,"751",0,"00:00:00"
50859 $H,61,"775",0,"00:00:00"
50859 $H,4,"715",0,"00:00:00"
50860 $H,63,"777",0,"00:00:00"
50860 $H,65,"779",0,"00:00:00"
50860 $H,36,"750",0,"00:00:00"
50861 $H,60,"774",0,"00:00:00"
50861 $H,34,"747",0,"00:00:00"
50861 $H,46,"760",0,"00:00:00"
50861 $H,49,"763",0,"00:00:00"
50862 $H,9,"721",0,"00:00:00"
50862 $H,8,"720",0,"00:00:00"
50862 $H,38,"752",0,"00:00:00"
50862 $H,22,"734",0,"00:00:00"
50863 $H,41,"755",0,"00:00:00"
50863 $H,64,"778",0,"00:00:00"
50863 $SP,43,"757",0,"00:00:00",0
50864 $SP,29,"741",0,"00:00:00",0
50864 $SP,47,"761",0,"00:00:00",0
50864 $SP,33,"746",0,"00:00:00",0
50864 $SP,67,"782",0,"00:00:00",0
50865 $SP,40,"754",0,"00:00:00",0
50865 $SP,48,"762",0,"00:00:00",0
50865 $SP,6,"717",0,"00:00:00",0
50865 $SP,11,"723",0,"00:00:00",0
50866 $SP,16,"728",0,"00:00:00",0
50866 $SP,17,"729",0,"00:00:00",0
50866 $SP,50,"764",0,"00:00:00",0
50867 $SP,21,"733",0,"00:00:00",0
50867 $SP,52,"766",0,"00:00:00",0
50867 $SP,3,"714",0,"00:00:00",0
50867 $SP,51,"765",0,"00:00:00",0
50868 $SP,30,"743",0,"00:00:00",0
50869 $SP,45,"759",0,"00:00:00",0
50870 $SP,18,"730",0,"00:00:00",0
50870 $SP,14,"726",0,"00:00:00",0
50870 $SP,24,"736",0,"00:00:00",0
50871 $SP,57,"771",0,"00:00:00",0
50871 $SP,62,"776",0,"00:00:00",0
50871 $SP,69,"784",0,"00:00:00",0
50871 $SP,31,"744",0,"00:00:00",0
50872 $SP,68,"783",0,"00:00:00",0
50872 $SP,15,"727",0,"00:00:00",0
50872 $SP,25,"737",0,"00:00:00",0
50872 $SP,42,"756",0,"00:00:00",0
50873 $SP,19,"731",0,"00:00:00",0
50873 $SP,55,"769",0,"00:00:00",0
50873 $SP,27,"739",0,"00:00:00",0
50874 $SP,54,"768",0,"00:00:00",0
50874 $SP,32,"745",0,"00:00:00",0
50874 $SP,59,"773",0,"00:00:00",0
50874 $SP,58,"772",0,"00:00:00",0
50875 $SP,26,"738",0,"00:00:00",0
50875 $SP,10,"722",0,"00:00:00",0
50875 $SP,44,"758",0,"00:00:00",0
50875 $SP,53,"767",0,"00:00:00",0
50876 $SP,28,"740",0,"00:00:00",0
50876 $SP,20,"732",0,"00:00:00",0
50876 $SP,7,"718",0,"00:00:00",0
50876 $SP,5,"716",0,"00:00:00",0
50877 $SP,56,"770",0,"00:00:00",0
50877 $SP,66,"781",0,"00:00:00",0
50877 $SP,13,"725",0,"00:00:00",0
50878 $SP,23,"735",0,"00:00:00",0
50878 $SP,39,"753",0,"00:00:00",0
50878 $SP,35,"749",0,"00:00:00",0
50878 $SP,12,"724",0,"00:00:00",0
50879 $SP,37,"751",0,"00:00:00",0
50879 $SP,61,"775",0,"00:00:00",0
50879 $SP,4,"715",0,"00:00:00",0
50880 $SP,63,"777",0,"00:00:00",0
50880 $SP,65,"779",0,"00:00:00",0
50880 $SP,36,"750",0,"00:00:00",0
50880 $SP,60,"774",0,"00:00:00",0
50881 $SP,34,"747",0,"00:00:00",0
50881 $SP,46,"760",0,"00:00:00",0
50881 $SP,49,"763",0,"00:00:00",0
50881 $SP,9,"721",0,"00:00:00",0
50882 $SP,8,"720",0,"00:00:00",0
50882 $SP,38,"752",0,"00:00:00",0
50882 $SP,22,"734",0,"00:00:00",0
50882 $SP,41,"755",0,"00:00:00",0
50883 $SP,64,"778",0,"00:00:00",0
50989 $F,9999,"00:00:00","11:50:43","00:00:48","Green "
52017 $F,9999,"00:00:00","11:50:44","00:00:49","Green "
53017 $F,9999,"00:00:00","11:50:45","00:00:50","Green "
54000 $F,9999,"00:00:00","11:50:46","00:00:51","Green "
55003 $F,9999,"00:00:00","11:50:47","00:00:52","Green "
55468 $J,"780","00:00:15.738","00:00:51.768"
55509 $G,1,"780",1,"00:00:51.768"
55510 $SR,1,"780",1,"00:00:15.738",45749
55512 $H,1,"780",1,"00:00:15.738"
55513 $SP,1,"780",1,"00:00:15.738",45749
56019 $F,9999,"00:00:00","11:50:48","00:00:53","Green "
57002 $F,9999,"00:00:00","11:50:49","00:00:54","Green "
58001 $F,9999,"00:00:00","11:50:50","00:00:55","Green "
59001 $F,9999,"00:00:00","11:50:51","00:00:56","Green "
59998 $F,9999,"00:00:00","11:50:52","00:00:57","Green "
60740 $J,"757","00:00:00.000","00:00:57.058"
60784 $G,3,"757",,"00:00:57.058"
60786 $SR,3,"757",,"00:00:00",0
60787 $H,3,"757",0,"00:00:00"
60788 $SP,3,"757",0,"00:00:00",0
61026 $H,30,"741",0,"00:00:00"
61027 $H,34,"746",0,"00:00:00"
61029 $H,41,"754",0,"00:00:00"
61030 $H,7,"717",0,"00:00:00"
61031 $H,12,"723",0,"00:00:00"
61033 $H,17,"728",0,"00:00:00"
61035 $H,18,"729",0,"00:00:00"
61036 $H,22,"733",0,"00:00:00"
61037 $H,4,"714",0,"00:00:00"
61038 $H,31,"743",0,"00:00:00"
61039 $H,19,"730",0,"00:00:00"
61040 $H,15,"726",0,"00:00:00"
61041 $H,25,"736",0,"00:00:00"
61042 $H,32,"744",0,"00:00:00"
61043 $H,16,"727",0,"00:00:00"
61044 $H,26,"737",0,"00:00:00"
61045 $H,43,"756",0,"00:00:00"
61046 $H,20,"731",0,"00:00:00"
61047 $H,28,"739",0,"00:00:00"
61048 $H,33,"745",0,"00:00:00"
61049 $H,27,"738",0,"00:00:00"
61050 $H,11,"722",0,"00:00:00"
61051 $H,29,"740",0,"00:00:00"
61052 $H,21,"732",0,"00:00:00"
61053 $H,8,"718",0,"00:00:00"
61054 $H,6,"716",0,"00:00:00"
61054 $H,14,"725",0,"00:00:00"
61055 $H,24,"735",0,"00:00:00"
61055 $H,40,"753",0,"00:00:00"
61055 $H,36,"749",0,"00:00:00"
61056 $H,13,"724",0,"00:00:00"
61056 $H,38,"751",0,"00:00:00"
61056 $H,5,"715",0,"00:00:00"
61056 $H,37,"750",0,"00:00:00"
61057 $H,35,"747",0,"00:00:00"
61057 $H,10,"721",0,"00:00:00"
61057 $H,9,"720",0,"00:00:00"
61057 $H,39,"752",0,"00:00:00"
61058 $H,23,"734",0,"00:00:00"
61058 $H,42,"755",0,"00:00:00"
61059 $SP,30,"741",0,"00:00:00",0
61059 $SP,34,"746",0,"00:00:00",0
61059 $SP,41,"754",0,"00:00:00",0
61059 $SP,7,"717",0,"00:00:00",0
61060 $SP,12,"723",0,"00:00:00",0
61060 $SP,17,"728",0,"00:00:00",0
61060 $SP,18,"729",0,"00:00:00",0
61060 $SP,22,"733",0,"00:00:00",0
61061 $SP,4,"714",0,"00:00:00",0
61061 $SP,31,"743",0,"00:00:00",0
61061 $SP,19,"730",0,"00:00:00",0
61062 $SP,15,"726",0,"00:00:00",0
61062 $SP,25,"736",0,"00:00:00",0
61062 $SP,32,"744",0,"00:00:00",0
61062 $SP,16,"727",0,"00:00:00",0
61063 $SP,26,"737",0,"00:00:00",0
61063 $SP,43,"756",0,"00:00:00",0
61063 $SP,20,"731",0,"00:00:00",0
61063 $SP,28,"739",0,"00:00:00",0
61064 $SP,33,"745",0,"00:00:00",0
61064 $SP,27,"738",0,"00:00:00",0
61064 $SP,11,"722",0,"00:00:00",0
61064 $SP,29,"740",0,"00:00:00",0
61065 $SP,21,"732",0,"00:00:00",0
61065 $SP,8,"718",0,"00:00:00",0
61065 $SP,6,"716",0,"00:00:00",0
61065 $SP,14,"725",0,"00:00:00",0
61066 $SP,24,"735",0,"00:00:00",0
61066 $SP,40,"753",0,"00:00:00",0
61067 $SP,36,"749",0,"00:00:00",0
61067 $SP,13,"724",0,"00:00:00",0
61067 $SP,38,"751",0,"00:00:00",0
61067 $SP,5,"715",0,"00:00:00",0
61068 $SP,37,"750",0,"00:00:00",0
61068 $SP,35,"747",0,"00:00:00",0
61068 $SP,10,"721",0,"00:00:00",0
61068 $SP,9,"720",0,"00:00:00",0
61069 $SP,39,"752",0,"00:00:00",0
61069 $SP,23,"734",0,"00:00:00",0
61069 $SP,42,"755",0,"00:00:00",0
61069 $F,9999,"00:00:00","11:50:53","00:00:58","Green "
62008 $F,9999,"00:00:00","11:50:54","00:00:59","Green "
63006 $F,9999,"00:00:00","11:50:55","00:01:00","Green "
64020 $F,9999,"00:00:00","11:50:56","00:01:01","Green "
65017 $F,9999,"00:00:00","11:50:57","00:01:02","Green "
66000 $F,9999,"00:00:00","11:50:58","00:01:03","Green "
66998 $F,9999,"00:00:00","11:50:59","00:01:04","Green "
67042 $J,"785","00:00:16.481","00:01:03.378"
67085 $G,2,"785",1,"00:01:03.378"
67087 $SR,2,"785",1,"00:00:16.481",43686
67092 $H,2,"785",1,"00:00:16.481"
67093 $SP,2,"785",1,"00:00:16.481",43686
67993 $F,9999,"00:00:00","11:51:00","00:01:05","Green "
68992 $F,9999,"00:00:00","11:51:01","00:01:06","Green "
69991 $F,9999,"00:00:00","11:51:02","00:01:07","Green "
71004 $F,9999,"00:00:00","11:51:03","00:01:08","Green "
72016 $F,9999,"00:00:00","11:51:04","00:01:09","Green "
72173 $J,"741","00:00:00.000","00:01:08.504"
72217 $G,4,"741",,"00:01:08.504"
72218 $SR,4,"741",,"00:00:00",0
72219 $H,4,"741",0,"00:00:00"
72220 $SP,4,"741",0,"00:00:00",0
72416 $G,5,"807",,"00:00:00"
72458 $H,8,"717",0,"00:00:00"
72459 $H,13,"723",0,"00:00:00"
72460 $H,18,"728",0,"00:00:00"
72461 $H,19,"729",0,"00:00:00"
72462 $H,23,"733",0,"00:00:00"
72463 $H,5,"714",0,"00:00:00"
72464 $H,20,"730",0,"00:00:00"
72465 $H,16,"726",0,"00:00:00"
72466 $H,26,"736",0,"00:00:00"
72467 $H,17,"727",0,"00:00:00"
72469 $H,27,"737",0,"00:00:00"
72469 $H,21,"731",0,"00:00:00"
72470 $H,29,"739",0,"00:00:00"
72471 $H,28,"738",0,"00:00:00"
72472 $H,12,"722",0,"00:00:00"
72473 $H,30,"740",0,"00:00:00"
72474 $H,22,"732",0,"00:00:00"
72474 $H,9,"718",0,"00:00:00"
72475 $H,7,"716",0,"00:00:00"
72476 $H,15,"725",0,"00:00:00"
72477 $H,25,"735",0,"00:00:00"
72478 $H,14,"724",0,"00:00:00"
72479 $H,6,"715",0,"00:00:00"
72479 $H,11,"721",0,"00:00:00"
72480 $H,10,"720",0,"00:00:00"
72481 $H,24,"734",0,"00:00:00"
72482 $SP,8,"717",0,"00:00:00",0
72483 $SP,13,"723",0,"00:00:00",0
72484 $SP,18,"728",0,"00:00:00",0
72484 $SP,19,"729",0,"00:00:00",0
72485 $SP,23,"733",0,"00:00:00",0
72486 $SP,5,"714",0,"00:00:00",0
72486 $SP,20,"730",0,"00:00:00",0
72487 $SP,16,"726",0,"00:00:00",0
72487 $SP,26,"736",0,"00:00:00",0
72488 $SP,17,"727",0,"00:00:00",0
72488 $SP,27,"737",0,"00:00:00",0
72489 $SP,21,"731",0,"00:00:00",0
72489 $SP,29,"739",0,"00:00:00",0
72490 $SP,28,"738",0,"00:00:00",0
72490 $SP,12,"722",0,"00:00:00",0
72491 $SP,30,"740",0,"00:00:00",0
72491 $SP,22,"732",0,"00:00:00",0
72492 $SP,9,"718",0,"00:00:00",0
72492 $SP,7,"716",0,"00:00:00",0
72493 $SP,15,"725",0,"00:00:00",0
72493 $SP,25,"735",0,"00:00:00",0
72494 $SP,14,"724",0,"00:00:00",0
72494 $SP,6,"715",0,"00:00:00",0
72495 $SP,11,"721",0,"00:00:00",0
72495 $SP,10,"720",0,"00:00:00",0
72496 $SP,24,"734",0,"00:00:00",0
72497 $SR,5,"807",,"00:00:00",0
